"서울|건대|넥스트에디션 건대점|MONSTER:10800|https://www.nextedition.co.kr/shops/NextEdition%20Gundae|5|70|TRUE|""내 안에 몬스터가 깨어나고 있어""<br><br>순간의 잘못된 선택이 커다란 악마를 만들어 냈다.<br>1분 1초, 급박함과 긴장감 속에 서서히 닥쳐오는 재앙.<br>내 손으로 만든 이 괴물은 내 손으로 직접 처리하겠어.<br>끝을 모를 어둠 속에서, 점점 커져만 가는 몬스터를 막을 수 있을 것인가!"|
"서울|건대|에픽플랜 건대점|출생|https://www.epicplan.co.kr/layout/pc/home.php?go=main|3|75|TRUE|차사님, 삼신할매께서 새로운 생명을 점지하셨습니다.<br>신수의 도움을 받아 새로운 생명의 탄생을 이끌어 주시옵소서."|
"서울|건대|에픽플랜 건대점|에이전트 스노우|https://www.epicplan.co.kr/layout/pc/home.php?go=main|3|65|TRUE|아이들의 꿈과 순수한 동심을 지키기 위해 임무를 수행중인 에이전트 스노우!<br><br>호호호, 오늘도 어김없이 아이들에게 선물을 주러 떠나볼까?<br>아이들이 선물을 받고 기뻐할 생각에 신이 나는군!<br>아니, 잠깐!! 선물이 사라졌다고...?<br>도대체 누가 이런 짓을 벌인거지?<br><br>큰일이군..시간에 맞춰 선물을 전달해줘야 할 텐데.."|
"서울|건대|마스터키 프라임 건대점|디코이 (DECOY)|http://www.master-key.co.kr/home|4|60|TRUE|인생은 비극이다"|
"서울|건대|마스터키 건대점|딜리버 (DELIVER)|http://www.master-key.co.kr/home|3|60|TRUE|택배왔습니다"|
"서울|건대|마스터키 건대점|디데이 (D-DAY)|http://www.master-key.co.kr/home|4|70|TRUE|시나리오 쓰고 자빠졌네"|
"서울|건대|호텔 레토|호텔 레토|http://hotelletoh.co.kr/layout/res/home.php?go=main|3|100|TRUE|-"|
"서울|건대|비밀의화원 포레스트점|라스트 잡 (LAST JOB)|http://www.secretgardenescape.com|4|90|TRUE|당신들은 포레전자에 다니고 있는 사원들이다. 그런데 회사가 예고도 없이 몇 주전부터 폐업절차에 들어 가게 되고... 다들 정신이 없는 와중에 한 직원의 와 달라는 연락을 받게 된다. 스펙타클하게 펼쳐지는 그들의 마지막 업무가 시작된다."|
"서울|건대|비밀의화원 포레스트점|아인모스|http://www.secretgardenescape.com|5|85|TRUE|""결국, 누가 이 소설을 썼는지 아무도 모르겠지..."""|
"서울|건대|비밀의화원 포레스트점|미씽 스노우맨|http://www.secretgardenescape.com|2|70|TRUE|엔써니호텔에 입사하게된 신입 호텔리어 MAS! 호텔 업무를 보던 중, 이 호텔에서 누군가 실종되는 사건이 있었다는 것을 알게되는데..."|
